,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
0,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,27963,20140470,Renforcer l'attractivité de la Suisse pour les fondations,2021-12-06T18:10:09Z,,Antrag der Minderheit I Dandrès,Antrag der Mehrheit,24223,Code civil (Renforcer l’attractivité de la Suisse pour les fondations),,Yes
1,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,27964,20140470,Renforcer l'attractivité de la Suisse pour les fondations,2021-12-06T18:10:56Z,,Antrag der Minderheit II Vogt,Antrag der Mehrheit,24224,Code civil (Renforcer l’attractivité de la Suisse pour les fondations),,Yes
2,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,27965,20140470,Renforcer l'attractivité de la Suisse pour les fondations,2021-12-06T18:11:59Z,,Antrag der Minderheit Hurni,Antrag der Mehrheit,24225,Code civil (Renforcer l’attractivité de la Suisse pour les fondations),,Yes
3,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,28056,20140470,Renforcer l'attractivité de la Suisse pour les fondations,2021-12-13T15:47:37Z,,Antrag der Minderheit Maitre (festhalten),Antrag der Mehrheit (gemäss SR),24316,Code civil (Renforcer l’attractivité de la Suisse pour les fondations),,No
4,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,28153,20140470,Renforcer l'attractivité de la Suisse pour les fondations,2021-12-17T08:21:55Z,,Ablehnung der Vorlage,Annahme der Vorlage,24413,Code civil (Renforcer l’attractivité de la Suisse pour les fondations),,Yes
5,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,28116,20160312,Exécution de l'obligation de payer les primes. Modification de l'article 64a de la loi fédérale sur l'assurance-maladie,2021-12-16T09:09:36Z,,Antrag der Minderheit Glarner,Antrag der Mehrheit,24376,Loi fédérale sur l’assurance-maladie (LAMal) (Exécution de l’obligation de payer les primes),,Yes
6,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,28117,20160312,Exécution de l'obligation de payer les primes. Modification de l'article 64a de la loi fédérale sur l'assurance-maladie,2021-12-16T09:10:35Z,,Antrag der Minderheit Weichelt (gemäss Bundesrat),Antrag der Mehrheit (gemäss Entwurf der Kommission),24377,Loi fédérale sur l’assurance-maladie (LAMal) (Exécution de l’obligation de payer les primes),,Yes
7,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,28118,20160312,Exécution de l'obligation de payer les primes. Modification de l'article 64a de la loi fédérale sur l'assurance-maladie,2021-12-16T09:11:46Z,,Antrag der Minderheit Nantermod,Antrag der Mehrheit,24378,Loi fédérale sur l’assurance-maladie (LAMal) (Exécution de l’obligation de payer les primes),,No
8,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,28119,20160312,Exécution de l'obligation de payer les primes. Modification de l'article 64a de la loi fédérale sur l'assurance-maladie,2021-12-16T09:12:32Z,,Ablehnung der Vorlage,Annahme der Vorlage,24379,Loi fédérale sur l’assurance-maladie (LAMal) (Exécution de l’obligation de payer les primes),,Yes
9,3219,2022-03-09T05:17:23Z,939,Patricia,von Falkenstein,28125,20160438,Entreprises fédérales et entreprises liées à la Confédération. Pour des rétributions appropriées et pour la fin des salaires excessifs,2021-12-16T10:31:50Z,,Antrag der Minderheit Fluri (gemäss SR und BR = Nichteintreten),Antrag der Mehrheit (festhalten = Eintreten),24385,Loi sur le personnel de la Confédération (LPers),,No
