,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
0,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,17496,20020453,La transformation des bâtiments en zone agricole. Une compétence cantonale,2016-06-17T09:00:55Z,,Antrag Page (keine Abschreibung),Antrag der Kommission (Abschreibung der Initiative),13756,,,No
1,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,13655,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-03-10T18:57:28Z,,Antrag der Minderheit Noser (Nichteintreten),Antrag der Mehrheit (Eintreten),9915,Loi fédérale sur les marchés publics (LMP),,Yes
2,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,13656,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-03-10T18:59:04Z,,Antrag des Bundesrates,Antrag der Kommission,9916,Loi fédérale sur les marchés publics (LMP),,Yes
3,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,13657,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-03-10T18:59:56Z,,,,9917,Loi fédérale sur les marchés publics (LMP),,Yes
4,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14475,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-09-16T08:40:17Z,,Antrag der Minderheit Flückiger Sylvia,Antrag der Mehrheit,10735,Loi fédérale sur les marchés publics (LMP),,No
5,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14677,20030445,Marchés publics. La formation d'apprentis constituerait un critère de sélection,2014-09-26T08:34:25Z,,Ablehnung der Vorlage,Annahme der Vorlage,10937,Loi fédérale sur les marchés publics (LMP),,Yes
6,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,13767,20040469,Obligation d'exiger un extrait du casier judiciaire des personnes qui travaillent avec les enfants,2014-03-13T12:38:52Z,,Antrag der Minderheit Guhl (Folge geben),Antrag der Mehrheit (keine Folge geben),10027,,,No
7,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,12496,20040472,Garde de chevaux en zone agricole,2013-03-22T08:55:49Z,,,,8756,"Loi fédérale sur l'aménagement du territoire (Loi sur l'aménagement du territoire, LAT)",,Yes
8,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,13768,20040473,Interdiction d'exercer une profession en rapport avec les enfants pour les auteurs d'actes pédophiles,2014-03-13T12:40:09Z,,Antrag des Initianten (Folge geben),Antrag der Kommission (keine Folge geben),10028,,,Yes
9,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,12023,20050445,Juridiction constitutionnelle,2012-12-03T20:15:41Z,,Antrag der Minderheit Schwander (Nichteintreten),Antrag der Mehrheit (Eintreten),8283,Arrêté fédéral concernant la juridiction constitutionnelle relative aux lois fédérales,,No
10,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,17983,20050464,Dépistage du cancer,2016-09-30T08:15:43Z,,Antrag der Minderheit Heim (Fristverlängerung),Antrag der Mehrheit (Abschreibung),14243,,,Yes
11,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14538,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2014-09-17T12:40:05Z,,Antrag der Minderheit Merlini (Nichteintreten),Antrag der Mehrheit (Eintreten),10798,Code des obligations (Révision du droit de révocation),,No
12,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14539,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2014-09-17T16:04:44Z,,Antrag der Minderheit Merlini,Antrag der Mehrheit,10799,Code des obligations (Révision du droit de révocation),,No
13,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14540,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2014-09-17T16:12:13Z,,Antrag Birrer-Heimo (= Bundesrat),Antrag der Kommission,10800,Code des obligations (Révision du droit de révocation),,Yes
14,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14541,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2014-09-17T16:29:55Z,,Antrag der Minderheit Schneider Schüttel,Antrag der Mehrheit,10801,Code des obligations (Révision du droit de révocation),,NT
15,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14542,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2014-09-17T16:46:22Z,,Antrag der Minderheit Schneider Schüttel,Antrag der Mehrheit,10802,Code des obligations (Révision du droit de révocation),,Yes
16,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14543,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2014-09-17T16:47:13Z,,Antrag der Minderheit Schneider Schüttel,Antrag der Mehrheit,10803,Code des obligations (Révision du droit de révocation),,Yes
17,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14544,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2014-09-17T17:02:01Z,,Antrag der Minderheit Schneider Schüttel,Antrag der Mehrheit,10804,Code des obligations (Révision du droit de révocation),,Yes
18,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14545,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2014-09-17T17:09:18Z,,Antrag des Büchel Roland,Antrag der Kommission,10805,Code des obligations (Révision du droit de révocation),,No
19,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,14546,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2014-09-17T17:10:09Z,,Ablehnung der Vorlage,Annahme der Vorlage,10806,Code des obligations (Révision du droit de révocation),,No
20,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15599,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2015-06-01T15:29:52Z,"Ch. rom. II, LCC Art. 16, al. 3",Proposition de la minorité Leutenegger Oberholzer,Proposition de la majorité,11859,Code des obligations (Révision du droit de révocation),,Yes
21,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15831,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2015-06-17T09:43:40Z,"Art. 16, al. 3",Proposition de la minorité Schneider Schüttel,Proposition de la majorité,12091,,,Yes
22,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15932,20060441,Pour une protection du consommateur contre les abus du démarchage téléphonique,2015-06-19T09:21:31Z,Vote final,Rejeter le projet,Adopter le projet,12192,,,ES
23,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,12527,20070402,Loi fédérale sur l'encouragement et la protection des enfants et des jeunes. Base constitutionnelle,2013-03-22T08:16:14Z,,Antrag der Minderheit Pieren (Abschreibung),Antrag der Mehrheit (Frist verlängern),8787,,,No
24,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15513,20070402,Loi fédérale sur l'encouragement et la protection des enfants et des jeunes. Base constitutionnelle,2015-05-04T18:26:11Z,Entrer en matière,Proposition de la minorité Müri (ne pas entrer en matière),Proposition de la majorité (entrer en matière),11773,Arrêté fédéral sur la politique de l'enfance et de la jeunesse,,No
25,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15514,20070402,Loi fédérale sur l'encouragement et la protection des enfants et des jeunes. Base constitutionnelle,2015-05-04T18:34:23Z,"Art. 67, al. 1bis",Proposition de la minorité Müri,Proposition de la majorité,11774,Arrêté fédéral sur la politique de l'enfance et de la jeunesse,,No
26,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15515,20070402,Loi fédérale sur l'encouragement et la protection des enfants et des jeunes. Base constitutionnelle,2015-05-04T18:35:14Z,Vote sur l'ensemble,Rejeter le projet,Adopter le projet,11775,Arrêté fédéral sur la politique de l'enfance et de la jeunesse,,No
27,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,17209,20070402,Loi fédérale sur l'encouragement et la protection des enfants et des jeunes. Base constitutionnelle,2016-06-07T12:21:01Z,,Antrag der Minderheit Buillard (Eintreten),Antrag der Mehrheit (Nichteintreten),13469,,,Yes
28,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,16362,20070428,Abroger les dispositions révisées du Code pénal concernant le système des peines,2015-12-01T12:45:32Z,,Antrag der Minderheit Stamm (Folge geben),Antrag der Mehrheit (keine Folge geben),12622,,,No
29,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,12152,20070455,Ratification de la Convention no 183 de l'OIT sur la protection de la maternité,2012-12-14T09:53:14Z,,,,8412,Arrêté fédéral portant approbation de la convention no 183 de l'Organisation internationale du Travail sur la protection de la maternité (2000),,No
30,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,13386,20070500,Abroger les dispositions sur le contrat de vente avec paiements préalables,2013-11-26T12:49:41Z,,Ablehnung der Vorlage,Annahme der Vorlage,9646,Code des obligations (Abrogation des dispositions sur la vente avec paiements préalables),,Yes
31,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,13556,20070500,Abroger les dispositions sur le contrat de vente avec paiements préalables,2013-12-13T08:25:25Z,,Ablehnung der Vorlage,Annahme der Vorlage,9816,Code des obligations (Abrogation des dispositions sur la vente avec paiements préalables),,Yes
32,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15679,20080047,Loi fédérale sur l'assurance-accident. Modification,2015-06-04T10:16:10Z,"Remplacement d'expressions, al. 2,  art. 62, 63 et 63a, art. 64, al. 2 et art. 64a, al. 1 et 4",Proposition de la minorité de Courten,Proposition de la majorité,11939,Loi fédérale sur l'assurance-accidents (LAA) (Organisation et activités accessoires de la CNA),,No
33,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15680,20080047,Loi fédérale sur l'assurance-accident. Modification,2015-06-04T10:17:24Z,Vote sur l'ensemble,Rejeter le projet,Adopter le projet,11940,Loi fédérale sur l'assurance-accidents (LAA) (Organisation et activités accessoires de la CNA),,No
34,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15681,20080047,Loi fédérale sur l'assurance-accident. Modification,2015-06-04T09:51:52Z,"Art. 16, al. 5",Proposition de la minorité Heim,Proposition de la majorité,11941,Loi fédérale sur l'assurance-accidents (LAA) (Assurance-accidents et prévention des accidents),,Yes
35,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,15682,20080047,Loi fédérale sur l'assurance-accident. Modification,2015-06-04T09:55:23Z,Vote sur l'ensemble,Rejeter le projet,Adopter le projet,11942,Loi fédérale sur l'assurance-accidents (LAA) (Assurance-accidents et prévention des accidents),,Yes
36,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,16073,20080047,Loi fédérale sur l'assurance-accident. Modification,2015-09-10T08:16:33Z,"Ch. II, Remplacement d'expression, al. 1 et 2 (concerne que le texte italien)",Rejeter la proposition Cassis,Adopter la proposition Cassis,12333,Loi fédérale sur l'assurance-accidents (LAA) (Organisation et activités accessoires de la CNA),,Yes
37,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,16313,20080047,Loi fédérale sur l'assurance-accident. Modification,2015-09-25T09:44:17Z,Vote final,Rejeter le projet,Adopter le projet,12573,Loi fédérale sur l'assurance-accidents (LAA) (Organisation et activités accessoires de la CNA),,Yes
38,3030,2022-03-09T05:17:22Z,770,Gregor,Rutz,16314,20080047,Loi fédérale sur l'assurance-accident. Modification,2015-09-25T09:44:56Z,Vote final,Rejeter le projet,Adopter le projet,12574,Loi fédérale sur l'assurance-accidents (LAA) (Assurance-accidents et prévention des accidents),,Yes
