,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
0,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,6767,20000431,Assurer l'encadrement législatif de l'activité de guide de montagne et du secteur des activités à risque,2009-09-24T11:27:26Z,Classement,Proposition de la minorité Chevrier (ne pas classer),Proposition de la majorité (classer),3027,Loi fédérale sur les guides de montagne et les organisateurs d'autres activités à risque,,No
1,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,6768,20000431,Assurer l'encadrement législatif de l'activité de guide de montagne et du secteur des activités à risque,2009-09-24T11:33:19Z,"Art. 13, al. 2",Proposition de la minorité Leutenegger Oberholzer,Proposition de la majorité,3028,Loi fédérale sur les guides de montagne et les organisateurs d'autres activités à risque,,No
2,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,6769,20000431,Assurer l'encadrement législatif de l'activité de guide de montagne et du secteur des activités à risque,2009-09-24T11:34:37Z,Vote sur l'ensemble,,,3029,Loi fédérale sur les guides de montagne et les organisateurs d'autres activités à risque,,Yes
3,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,8687,20000431,Assurer l'encadrement législatif de l'activité de guide de montagne et du secteur des activités à risque,2010-12-17T10:01:09Z,Vote final,,,4947,Loi fédérale sur les guides de montagne et les organisateurs d'autres activités à risque,,Yes
4,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,9678,20000436,Prestations complémentaires pour des familles. Modèle tessinois,2011-06-17T09:44:34Z,00.436 et 00.437,Proposition de la minorité Robbiani (ne pas classes les iv.pa. et prolonger le délai),Proposition de la majorité (classer les iv.pa.),5938,,,No
5,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,10852,20010080,Réforme de la direction de l'Etat,2012-03-14T12:50:01Z,,Antrag der Minderheit Joder,Antrag der Mehrheit,7112,Loi sur l'organisation du gouvernement et de l'administration (LOGA),,Yes
6,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,10853,20010080,Réforme de la direction de l'Etat,2012-03-14T12:51:52Z,,,,7113,Loi sur l'organisation du gouvernement et de l'administration (LOGA),,Yes
7,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,11498,20010080,Réforme de la direction de l'Etat,2012-09-10T15:56:03Z,,Antrag der Minderheit Gross Andreas  (Nichtabschreiben),Antrag der Mehrheit (Abschreiben),7758,Arrêté fédéral concernant la réforme de la direction de l'Etat,,No
8,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,11500,20010080,Réforme de la direction de l'Etat,2012-09-10T15:58:33Z,,Antrag der Minderheit Moret (Eintreten),Antrag der Mehrheit (Nichteintreten),7760,Arrêté fédéral sur la réforme du gouvernement,,Yes
9,2738,2022-02-25T11:26:12Z,460,Jacques-André,Maire,11583,20010080,Réforme de la direction de l'Etat,2012-09-12T08:32:11Z,,Antrag der Minderheit Joder (streichen),Antrag der Mehrheit,7843,Loi sur l'organisation du gouvernement et de l'administration (LOGA),,Yes
