,id,updated,elanId,firstName,lastName,id_,affairId,affairTitle,date,divisionText,meaningNo,meaningYes,registrationNumber,submissionText,hasMorePages,decision
0,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28224,20190043,Lutte contre l'usage abusif de la faillite. Loi,2022-03-02T08:21:27Z,,Antrag der Minderheit Brenzikofer,Antrag der Mehrheit,24484,"Loi fédérale sur la lutte contre l’usage abusif de la faillite (Modification de la loi fédérale sur la poursuite pour dettes et la faillite, du code des obligations, du code pénal, du code pénal militaire et de la loi sur le casier judiciaire)",,Yes
1,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28186,20190046,"Loi fédérale sur l’assurance-maladie. Modification (Mesures visant à freiner la hausse des coûts, 1er volet)",2022-02-28T17:16:13Z,,Antrag der Minderheit Hess Lorenz (gemäss SR),Antrag der Mehrheit (festhalten),24446,"Loi fédérale sur l’assurance-maladie (LAMal) (Mesures visant à freiner la hausse des coûts, 1er volet)",,Yes
2,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28187,20190046,"Loi fédérale sur l’assurance-maladie. Modification (Mesures visant à freiner la hausse des coûts, 1er volet)",2022-02-28T17:18:16Z,,Ablehnung des Antrages,Zustimmung zum Antrag Sauter (ehem. Prelicz-Huber),24447,"Loi fédérale sur l’assurance-maladie (LAMal) (Mesures visant à freiner la hausse des coûts, 1er volet)",,Yes
3,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28188,20190046,"Loi fédérale sur l’assurance-maladie. Modification (Mesures visant à freiner la hausse des coûts, 1er volet)",2022-02-28T17:19:21Z,,Antrag der Minderheit Humbel,Antrag der Mehrheit (streichen),24448,"Loi fédérale sur l’assurance-maladie (LAMal) (Mesures visant à freiner la hausse des coûts, 1er volet)",,Yes
4,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28189,20190046,"Loi fédérale sur l’assurance-maladie. Modification (Mesures visant à freiner la hausse des coûts, 1er volet)",2022-02-28T17:20:16Z,,Antrag der Minderheit Feri Yvonne (festhalten= streichen),Antrag der Mehrheit (gemäss SR und BR),24449,"Loi fédérale sur l’assurance-maladie (LAMal) (Mesures visant à freiner la hausse des coûts, 1er volet)",,EH
5,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28190,20190046,"Loi fédérale sur l’assurance-maladie. Modification (Mesures visant à freiner la hausse des coûts, 1er volet)",2022-02-28T17:58:25Z,,Antrag der Minderheit Humbel (gemäss SR),Antrag der Mehrheit (festhalten),24450,"Loi fédérale sur l’assurance-maladie (LAMal) (Mesures visant à freiner la hausse des coûts, 1er volet)",,Yes
6,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28191,20190046,"Loi fédérale sur l’assurance-maladie. Modification (Mesures visant à freiner la hausse des coûts, 1er volet)",2022-02-28T17:59:57Z,,Antrag der Minderheit Nantermod,Antrag der Mehrheit,24451,"Loi fédérale sur l’assurance-maladie (LAMal) (Mesures visant à freiner la hausse des coûts, 1er volet)",,Yes
7,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28192,20190046,"Loi fédérale sur l’assurance-maladie. Modification (Mesures visant à freiner la hausse des coûts, 1er volet)",2022-02-28T18:00:48Z,,Antrag der Minderheit de Courten,Antrag der Mehrheit,24452,"Loi fédérale sur l’assurance-maladie (LAMal) (Mesures visant à freiner la hausse des coûts, 1er volet)",,No
8,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28225,20190048,Code de procédure pénale. Modification,2022-03-02T09:27:03Z,,Antrag der Minderheit Arslan,Antrag der Mehrheit,24485,"Code de procédure pénale suisse (Code de procédure pénale, CPP)",,Yes
9,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28226,20190048,Code de procédure pénale. Modification,2022-03-02T09:27:55Z,,Antrag der Minderheit Addor,Antrag der Mehrheit,24486,"Code de procédure pénale suisse (Code de procédure pénale, CPP)",,No
10,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28227,20190048,Code de procédure pénale. Modification,2022-03-02T09:28:49Z,,Antrag der Minderheit Geissbühler,Antrag der Mehrheit,24487,"Code de procédure pénale suisse (Code de procédure pénale, CPP)",,No
11,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28228,20190048,Code de procédure pénale. Modification,2022-03-02T09:30:03Z,,Antrag der Minderheit I Addor,Antrag der Mehrheit,24488,"Code de procédure pénale suisse (Code de procédure pénale, CPP)",,No
12,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28229,20190048,Code de procédure pénale. Modification,2022-03-02T09:30:49Z,,Antrag der Minderheit II Addor,Antrag der Mehrheit,24489,"Code de procédure pénale suisse (Code de procédure pénale, CPP)",,No
13,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28230,20190048,Code de procédure pénale. Modification,2022-03-02T09:31:39Z,,Antrag der Minderheit Addor,Antrag der Mehrheit,24490,"Code de procédure pénale suisse (Code de procédure pénale, CPP)",,No
14,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28231,20190048,Code de procédure pénale. Modification,2022-03-02T09:32:47Z,,,,24491,"Code de procédure pénale suisse (Code de procédure pénale, CPP)",,No
15,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28232,20190048,Code de procédure pénale. Modification,2022-03-02T10:33:56Z,,Antrag der Minderheit Marti Min Li,Antrag der Mehrheit,24492,"Code de procédure pénale suisse (Code de procédure pénale, CPP)",,Yes
16,3221,2022-03-09T05:17:20Z,940,Benjamin,Fischer,28233,20190048,Code de procédure pénale. Modification,2022-03-02T10:34:46Z,,Antrag der Minderheit Geissbühler,Antrag der Mehrheit,24493,"Code de procédure pénale suisse (Code de procédure pénale, CPP)",,No
